Cruise,Strata,Tow,Station,SHG,Year,Mon,Day,Time,Depth,Bot_Temp,CatchWt,CatchNum,Latitude,Longitude,Min_Dist,Zenith,PAR,ID
201004,01170,002,0268,111,2010,10,29,2056,127,11,0.00000,0.00000,41.432918,-66.144613,231277.17,140.103723,0.000000,"20100401170002"
201004,01170,003,0232,111,2010,10,20,2347,113,13.20,0.00000,0.00000,41.134395,-66.417092,268002.50,148.464593,0.000000,"20100401170003"
201004,01170,004,0228,111,2010,10,20,1249,160,12.50,0.00000,0.00000,40.891715,-66.616845,284362.85,56.115485,247.146005,"20100401170004"
201004,01180,001,0231,111,2010,10,20,2118,261,8.40,0.00000,0.00000,41.143273,-66.339128,265733.56,140.774767,0.000000,"20100401180001"
201004,01180,002,0276,111,2010,10,30,1833,195,0,0.00000,0.00000,42.015840,-65.872957,163362.10,115.200598,0.000000,"20100401180002"
201004,01180,003,0230,111,2010,10,20,1706,335,6.70,0.00000,0.00000,41.009112,-66.423412,281727.69,96.078725,0.000000,"20100401180003"
201004,01180,005,0272,211,2010,10,30,0439,191,12.20,0.00000,0.00000,41.633937,-65.861557,205009.98,104.313301,0.000000,"20100401180005"
201004,01190,001,0259,111,2010,10,28,1921,45,13.60,0.00000,0.00000,41.644858,-67.394183,211386.48,122.540567,0.000000,"20100401190001"
201004,01190,002,0236,111,2010,10,21,1025,52,15.30,0.00000,0.00000,41.098248,-67.806322,181985.41,53.213938,268.903734,"20100401190002"
201004,01190,003,0248,111,2010,10,27,1243,61,14.80,0.00000,0.00000,40.893805,-68.621045,120540.99,57.269799,238.291067,"20100401190003"
201004,01190,004,0260,111,2010,10,28,2219,45,14.30,0.00000,0.00000,41.488467,-67.281630,222032.35,149.553610,0.000000,"20100401190004"
201004,01190,005,0262,111,2010,10,29,0500,48,14.50,0.00000,0.00000,41.318355,-67.207010,230806.43,101.173697,0.000000,"20100401190005"
201004,01190,006,0247,111,2010,10,27,1048,57,14.80,0.00000,0.00000,40.843308,-68.607893,123698.28,54.190486,261.663661,"20100401190006"
201004,01190,007,0261,111,2010,10,29,0200,39,15.10,0.00000,0.00000,41.402532,-67.744710,185123.51,134.549417,0.000000,"20100401190007"
201004,01190,008,0250,111,2010,10,27,1822,47,14.90,0.00000,0.00000,41.105577,-68.331918,138123.78,110.666209,0.000000,"20100401190008"
201004,01200,001,0257,111,2010,10,28,1512,39,13.30,0.00000,0.00000,41.798015,-67.659507,189053.79,77.523074,71.319832,"20100401200001"
201004,01200,002,0258,111,2010,10,28,1700,41,13.50,0.00000,0.00000,41.740060,-67.620863,192224.34,96.218291,0.000000,"20100401200002"
201004,01200,003,0254,111,2010,10,28,0814,40,13,0.00000,0.00000,41.680683,-68.286577,136989.47,69.153494,141.911713,"20100401200003"
201004,01200,004,0252,111,2010,10,28,0118,46,14.60,0.00000,0.00000,41.458013,-68.120780,153095.26,141.203589,0.000000,"20100401200004"
201004,01200,005,0256,111,2010,10,28,1301,46,13,0.00000,0.00000,41.859542,-67.855193,173070.00,60.267692,214.808572,"20100401200005"
201004,01210,001,0255,111,2010,10,28,1052,113,7.90,0.00000,0.00000,41.890718,-68.051243,156977.12,55.395072,252.616404,"20100401210001"
201004,01210,002,0287,111,2010,11,01,0121,129,7.70,0.00000,0.00000,42.144072,-67.319352,198663.06,140.868201,0.000000,"20100401210002"
201004,01210,003,0285,111,2010,10,31,2003,68,11.40,0.00000,0.00000,42.100978,-66.832375,179189.41,131.035524,0.000000,"20100401210003"
201004,01210,004,0286,111,2010,10,31,2206,63,11.20,0.00000,0.00000,42.109135,-67.017657,186580.29,148.844276,0.000000,"20100401210004"
201004,01220,001,0277,111,2010,10,30,2153,199,7.80,0.00000,0.00000,42.100272,-66.015602,156383.77,147.627375,0.000000,"20100401220001"
201004,01220,002,0293,123,2010,11,01,1816,200,8.90,0.00000,0.00000,42.186255,-67.642918,194720.98,111.156203,0.000000,"20100401220002"
201004,01220,003,0284,122,2010,10,31,1743,201,8.80,0.00000,0.00000,42.180517,-66.639520,163807.45,105.579350,0.000000,"20100401220003"
201004,01220,004,0294,111,2010,11,01,2103,188,8.70,0.00000,0.00000,42.101030,-67.745725,184770.92,140.586654,0.000000,"20100401220004"
201004,01230,002,0249,136,2010,10,27,1510,68,13.50,0.00000,0.00000,41.063262,-68.770798,102818.08,75.843545,85.390989,"20100401230002"
201004,01230,003,0314,111,2010,11,04,0521,106,7.50,0.00000,0.00000,41.913545,-69.792752,14434.90,100.529829,0.000000,"20100401230003"
201004,01230,004,0304,111,2010,11,03,0542,109,7.50,0.00000,0.00000,41.233140,-68.950708,84938.04,95.736735,0.000000,"20100401230004"
201004,01230,005,0251,111,2010,10,27,2252,55,13.30,0.00000,0.00000,41.445140,-68.345573,134916.76,151.090512,0.000000,"20100401230005"
201004,01230,007,0308,111,2010,11,03,1543,110,8.30,0.00000,0.00000,41.395473,-69.285938,58085.90,82.788516,29.317442,"20100401230007"
201004,01240,001,0298,111,2010,11,02,1126,184,7.40,0.00000,0.00000,42.152198,-68.786998,101774.55,57.036202,240.091771,"20100401240001"
201004,01240,002,0297,111,2010,11,02,0830,196,7.60,0.00000,0.00000,42.251343,-68.649237,115689.54,68.928792,143.799731,"20100401240002"
201004,01240,003,0253,111,2010,10,28,0557,177,8.50,0.00000,0.00000,41.686090,-68.543137,115624.21,91.608189,0.000000,"20100401240003"
201004,01240,004,0299,111,2010,11,02,1421,159,7.60,0.00000,0.00000,42.188483,-69.072432,80359.39,70.668334,129.147637,"20100401240004"
201004,01240,005,0303,111,2010,11,03,0259,152,7,0.00000,0.00000,41.432162,-69.076623,76053.62,126.111853,0.000000,"20100401240005"
201004,01240,006,0301,111,2010,11,02,2051,135,6.60,0.00000,0.00000,41.938030,-68.846698,91979.83,138.316533,0.000000,"20100401240006"
201004,01240,007,0302,111,2010,11,03,0006,163,7.20,0.00000,0.00000,41.636955,-69.121510,67684.14,151.590849,0.000000,"20100401240007"
201004,01250,001,0305,111,2010,11,03,0857,57,11.20,0.00000,0.00000,41.107973,-69.294017,59189.99,65.338269,173.710094,"20100401250001"
201004,01250,003,0306,111,2010,11,03,1045,50,11.20,0.00000,0.00000,41.176902,-69.375628,50480.33,56.954298,240.722094,"20100401250003"
201004,01250,004,0315,111,2010,11,04,0709,52,10.50,0.00000,0.00000,41.987720,-69.918240,7346.67,81.882906,36.137940,"20100401250004"
201004,01260,001,0369,111,2010,12,02,1646,65,9.10,0.00000,0.00000,42.189900,-70.430287,20639.09,96.730217,0.000000,"20100401260001"
201004,01260,006,0370,111,2010,12,02,1854,50,9.20,0.00000,0.00000,42.176718,-70.124502,11255.31,119.866210,0.000000,"20100401260006"
201004,01270,002,0371,111,2010,12,02,2134,209,9.40,0.00000,0.00000,42.322168,-69.974632,30433.46,148.530852,0.000000,"20100401270002"
201004,01270,003,0364,111,2010,12,01,1422,117,8.90,0.00000,0.00000,42.686238,-70.030882,46920.18,75.830651,85.499536,"20100401270003"
201004,01270,004,0354,111,2010,11,18,1336,131,0,0.00000,0.00000,42.948888,-70.132198,45257.73,69.109989,142.277378,"20100401270004"
201004,01270,005,0351,111,2010,11,18,0404,129,8.30,0.00000,0.00000,43.269653,-70.131497,26159.63,117.744614,0.000000,"20100401270005"
201004,01280,001,0363,111,2010,12,01,1141,205,8,0.00000,0.00000,42.721153,-69.942663,54469.83,64.638134,179.474087,"20100401280001"
201004,01280,002,0359,111,2010,12,01,0002,280,8.40,0.00000,0.00000,42.632507,-69.593435,75611.85,157.923187,0.000000,"20100401280002"
201004,01280,003,0296,111,2010,11,02,0536,192,8.80,0.00000,0.00000,42.487815,-68.610727,128402.37,96.678910,0.000000,"20100401280003"
201004,01280,004,0300,111,2010,11,02,1644,205,8,0.00000,0.00000,42.245613,-69.224043,71229.08,93.440118,0.000000,"20100401280004"
201004,01280,006,0317,111,2010,11,12,2219,229,8.20,0.00000,0.00000,42.222457,-69.540220,46612.93,152.198009,0.000000,"20100401280006"
201004,01280,007,0353,111,2010,11,18,1019,196,7.80,0.00000,0.00000,43.070145,-69.917367,53297.94,64.178149,183.246863,"20100401280007"
201004,01290,001,0281,111,2010,10,31,0856,222,8.40,0.00000,0.00000,42.568847,-66.680095,128849.66,64.590808,179.862784,"20100401290001"
201004,01290,002,0319,111,2010,11,13,1306,194,9.10,0.00000,0.00000,42.780613,-67.337462,145801.47,66.119502,167.249464,"20100401290002"
201004,01290,003,0295,111,2010,11,02,0144,208,8.80,0.00000,0.00000,42.390325,-68.365155,142847.68,138.051723,0.000000,"20100401290003"
201004,01290,004,0288,111,2010,11,01,0418,217,8.60,0.00000,0.00000,42.233175,-67.229232,186305.52,109.663482,0.000000,"20100401290004"
201004,01290,006,0280,111,2010,10,31,0418,251,9.60,0.00000,0.00000,42.402982,-66.055137,123924.37,108.600374,0.000000,"20100401290006"
201004,01290,011,0292,211,2010,11,01,1546,230,8.70,0.00000,0.00000,42.264728,-67.682253,193343.72,84.288254,18.736472,"20100401290011"
201004,01300,001,0290,111,2010,11,01,1121,297,8.50,0.00000,0.00000,42.438048,-67.513550,183779.26,57.004497,240.335834,"20100401300001"
201004,01300,004,0283,111,2010,10,31,1312,335,7.80,0.00000,0.00000,42.444197,-66.779238,144824.69,63.173046,191.449416,"20100401300004"
201004,01340,001,0324,111,2010,11,14,0700,198,9.70,0.00000,0.00000,43.599985,-67.092487,79972.22,84.606805,16.643960,"20100401340001"
201004,01340,002,0321,111,2010,11,13,2126,147,11.20,0.00000,0.00000,43.225278,-66.810697,80606.06,146.480029,0.000000,"20100401340002"
201004,01340,003,0326,111,2010,11,14,1241,155,11.20,0.00000,0.00000,43.853405,-67.141613,78605.18,65.367532,173.468638,"20100401340003"
201004,01340,004,0323,111,2010,11,14,0427,128,11.30,0.00000,0.00000,43.635492,-66.867638,61422.53,110.465260,0.000000,"20100401340004"
201004,01340,005,0330,111,2010,11,15,0029,140,10.90,0.00000,0.00000,44.138790,-67.279188,49663.97,149.850966,0.000000,"20100401340005"
201004,01340,007,0322,123,2010,11,14,0053,101,10.10,0.00000,0.00000,43.658875,-66.554968,36651.07,146.657912,0.000000,"20100401340007"
201004,01351,002,0329,111,2010,11,14,2145,158,11,0.00000,0.00000,44.177093,-67.021307,47803.54,148.388713,0.000000,"20100401351002"
201004,01351,003,0328,111,2010,11,14,1818,196,10.90,0.00000,0.00000,44.272255,-66.637297,36770.78,114.582716,0.000000,"20100401351003"
201004,01351,004,0327,111,2010,11,14,1542,92,10.90,0.00000,0.00000,44.111520,-66.744585,42696.64,87.712061,1.595966,"20100401351004"
201004,01360,002,0325,111,2010,11,14,0929,214,10,0.00000,0.00000,43.632165,-67.363118,95371.48,66.427525,164.694241,"20100401360002"
201004,01360,003,0320,134,2010,11,13,1631,223,9.50,0.00000,0.00000,42.968662,-67.125030,118768.42,94.918690,0.000000,"20100401360003"
201004,01360,004,0335,111,2010,11,15,1514,237,9,0.00000,0.00000,43.580342,-67.592140,92363.94,82.773806,29.426058,"20100401360004"
201004,01360,005,0341,111,2010,11,16,1203,157,9.70,0.00000,0.00000,43.771525,-67.959422,58199.97,63.497399,188.808759,"20100401360005"
201004,01360,006,0340,111,2010,11,16,0903,193,8.70,0.00000,0.00000,43.519290,-68.113017,80620.18,69.499782,138.999134,"20100401360006"
201004,01360,007,0337,111,2010,11,15,2152,209,8.70,0.00000,0.00000,43.244298,-68.144233,110427.88,149.578825,0.000000,"20100401360007"
201004,01360,008,0336,111,2010,11,15,1857,214,8.70,0.00000,0.00000,43.322785,-68.112963,102130.09,120.695472,0.000000,"20100401360008"
201004,01360,009,0334,111,2010,11,15,1159,204,9.50,0.00000,0.00000,43.861178,-67.663085,62630.79,63.238909,190.913706,"20100401360009"
201004,01370,002,0361,111,2010,12,01,0531,174,8.40,0.00000,0.00000,42.845607,-69.163965,110554.73,103.698774,0.000000,"20100401370002"
201004,01370,004,0362,111,2010,12,01,0755,148,8.30,0.00000,0.00000,42.892845,-69.336892,99357.61,80.929547,43.561565,"20100401370004"
201004,01370,005,0348,111,2010,11,17,1642,202,8.10,0.00000,0.00000,43.146725,-69.341425,74498.72,95.923140,0.000000,"20100401370005"
201004,01370,006,0360,111,2010,12,01,0321,154,8.40,0.00000,0.00000,42.777772,-69.201467,108001.92,127.241449,0.000000,"20100401370006"
201004,01370,007,0347,111,2010,11,17,1403,173,8.10,0.00000,0.00000,43.087833,-69.171387,87968.95,72.384499,114.634428,"20100401370007"
201004,01380,001,0339,111,2010,11,16,0452,136,10.40,0.00000,0.00000,43.552973,-68.609528,64523.75,107.617051,0.000000,"20100401380001"
201004,01380,002,0332,111,2010,11,15,0623,109,10.70,0.00000,0.00000,44.229472,-67.679967,25618.80,91.355793,0.000000,"20100401380002"
201004,01380,004,0338,111,2010,11,16,0055,183,8.60,0.00000,0.00000,43.309623,-68.466172,92049.32,148.117258,0.000000,"20100401380004"
201004,01380,005,0342,111,2010,11,16,1404,172,10.30,0.00000,0.00000,43.765235,-68.062140,55379.97,73.352435,106.438914,"20100401380005"
201004,01380,006,0343,111,2010,11,16,1719,178,10,0.00000,0.00000,43.870630,-68.197260,41016.72,103.205821,0.000000,"20100401380006"
201004,01380,007,0345,111,2010,11,17,0527,140,10.50,0.00000,0.00000,43.522538,-69.300322,40298.02,102.102700,0.000000,"20100401380007"
201004,01390,004,0333,111,2010,11,15,0837,111,10.50,0.00000,0.00000,44.229220,-67.739123,22707.83,72.458091,114.011399,"20100401390004"
201004,01390,005,0331,111,2010,11,15,0436,103,10.70,0.00000,0.00000,44.256413,-67.665110,24392.75,109.696488,0.000000,"20100401390005"
201004,01390,006,0344,134,2010,11,16,2038,99,10.60,0.00000,0.00000,44.009040,-68.242897,25210.98,138.314560,0.000000,"20100401390006"
201004,01400,001,0349,134,2010,11,17,2300,112,10,0.00000,0.00000,43.325543,-70.171262,19532.32,155.258215,0.000000,"20100401400001"
201004,01400,003,0350,134,2010,11,18,0122,106,10,0.00000,0.00000,43.294603,-70.200443,20136.17,145.748857,0.000000,"20100401400003"
201004,01400,004,0355,111,2010,11,18,1609,109,8.90,0.00000,0.00000,42.957397,-70.417630,25024.15,89.751054,0.000000,"20100401400004"
201004,01610,001,0049,111,2010,09,14,0654,31,17.30,0.00000,0.00000,36.270027,-75.245095,45748.20,76.468288,80.139877,"20100401610001"
201004,01610,002,0048,111,2010,09,14,0447,31,16.10,0.00000,0.00000,36.050938,-75.154238,42757.98,101.862719,0.000000,"20100401610002"
201004,01610,003,0043,111,2010,09,13,2000,35,19.30,0.00000,0.00000,35.730768,-75.214858,24739.04,112.304567,0.000000,"20100401610003"
201004,01610,004,0018,123,2010,09,11,1010,43,13.10,0.00000,0.00000,36.360777,-74.942828,74402.66,40.201578,356.123082,"20100401610004"
201004,01610,005,0047,111,2010,09,14,0303,36,17,0.00000,0.00000,35.970405,-75.075555,45807.91,121.239274,0.000000,"20100401610005"
201004,01610,006,0050,111,2010,09,14,0845,28,0,0.00000,0.00000,36.104058,-75.403517,24723.29,55.023454,255.420974,"20100401610006"
201004,01620,001,0024,111,2010,09,11,2319,87,14.10,0.00000,0.00000,35.853767,-74.889503,56423.37,138.990263,0.000000,"20100401620001"
201004,01620,002,0021,111,2010,09,11,1707,93,14,0.00000,0.00000,36.134297,-74.853733,71304.48,77.573476,70.900148,"20100401620002"
201004,01620,003,0022,111,2010,09,11,1834,84,14,0.00000,0.00000,36.137795,-74.872532,69879.25,95.085960,0.000000,"20100401620003"
201004,01630,001,0023,111,2010,09,11,2048,125,12.90,0.00000,0.00000,36.072907,-74.810413,72225.58,120.437337,0.000000,"20100401630001"
201004,01630,002,0026,111,2010,09,12,0406,116,13.70,0.00000,0.00000,35.695767,-74.839767,57307.89,109.323310,0.000000,"20100401630002"
201004,01630,003,0020,111,2010,09,11,1458,114,13.70,0.00000,0.00000,36.190037,-74.804108,77833.32,52.526443,273.948526,"20100401630003"
201004,01640,001,0019,111,2010,09,11,1211,204,11.70,0.00000,0.00000,36.291625,-74.780612,84344.93,32.078234,400.438044,"20100401640001"
201004,01640,002,0025,111,2010,09,12,0138,240,11.20,0.00000,0.00000,35.731055,-74.825075,59324.57,133.439043,0.000000,"20100401640002"
201004,01640,003,0017,111,2010,09,11,0741,209,11,0.00000,0.00000,36.405968,-74.772892,90205.83,66.298495,165.765147,"20100401640003"
201004,01650,001,0059,111,2010,09,14,2234,27,20.40,0.00000,0.00000,37.017427,-75.494407,35946.28,135.450089,0.000000,"20100401650001"
201004,01650,002,0067,111,2010,09,15,1419,28,20.70,0.00000,0.00000,37.681163,-75.208197,29227.25,47.795945,307.418070,"20100401650002"
201004,01650,003,0066,111,2010,09,15,1236,31,14,0.00000,0.00000,37.555793,-75.078478,46438.03,35.911075,380.593686,"20100401650003"
201004,01650,004,0060,111,2010,09,15,0027,32,18.40,0.00000,0.00000,37.167832,-75.310677,45918.98,139.153519,0.000000,"20100401650004"
201004,01650,005,0064,111,2010,09,15,0844,45,12.10,0.00000,0.00000,37.394867,-74.913020,68009.92,55.611555,250.977173,"20100401650005"
201004,01650,006,0015,123,2010,09,10,2330,42,11.30,0.00000,0.00000,36.904952,-74.949197,84706.43,138.026686,0.000000,"20100401650006"
201004,01650,007,0070,111,2010,09,15,1854,33,17.40,0.00000,0.00000,37.684590,-74.979728,44632.05,99.888421,0.000000,"20100401650007"
201004,01650,008,0065,111,2010,09,15,1005,46,10.40,0.00000,0.00000,37.442112,-74.888737,67126.18,42.729998,340.642819,"20100401650008"
201004,01650,009,0056,111,2010,09,14,1741,23,23.10,0.00000,0.00000,36.707625,-75.599152,27520.35,84.727833,15.866650,"20100401650009"
201004,01660,001,0007,111,2010,09,10,0440,64,11.70,0.00000,0.00000,37.607987,-74.582922,79857.99,101.701611,0.000000,"20100401660001"
201004,01660,002,0008,111,2010,09,10,0649,77,14.70,0.00000,0.00000,37.524448,-74.484495,91617.68,76.331529,81.287901,"20100401660002"
201004,01660,003,0010,111,2010,09,10,1120,102,13.40,0.00000,0.00000,37.194157,-74.589340,103070.27,33.387045,393.882171,"20100401660003"
201004,01670,001,0009,111,2010,09,10,0859,114,11.90,0.00000,0.00000,37.376483,-74.509465,98127.06,51.633006,280.438361,"20100401670001"
201004,01670,002,0012,111,2010,09,10,1535,109,13.80,0.00000,0.00000,37.107175,-74.589632,106993.31,59.576162,220.284546,"20100401670002"
201004,01670,003,0014,111,2010,09,10,2100,102,13.60,0.00000,0.00000,36.946323,-74.647425,108598.77,121.716914,0.000000,"20100401670003"
201004,01680,001,0011,111,2010,09,10,1334,281,10.40,0.00000,0.00000,37.110210,-74.551092,109923.09,39.463102,360.498915,"20100401680001"
201004,01680,002,0016,111,2010,09,11,0316,240,0,0.00000,0.00000,36.818658,-74.654423,112100.65,117.626292,0.000000,"20100401680002"
201004,01680,003,0013,111,2010,09,10,1753,282,10.10,0.00000,0.00000,36.963852,-74.624410,110078.19,86.706132,5.056256,"20100401680003"
201004,01690,001,0082,111,2010,09,17,1223,53,8.40,0.00000,0.00000,38.358580,-74.140218,79963.41,36.990226,374.658143,"20100401690001"
201004,01690,002,0093,111,2010,09,18,1104,32,16.30,0.00000,0.00000,38.774580,-74.425123,41658.70,38.620826,365.407716,"20100401690002"
201004,01690,003,0090,111,2010,09,18,0434,27,14.50,0.00000,0.00000,38.635575,-74.677960,33597.44,104.099280,0.000000,"20100401690003"
201004,01690,004,0089,111,2010,09,18,0300,33,10.20,0.00000,0.00000,38.559652,-74.521283,46307.98,120.902765,0.000000,"20100401690004"
201004,01690,005,0073,111,2010,09,16,0210,35,11.70,0.00000,0.00000,38.107867,-74.601780,49582.28,128.456291,0.000000,"20100401690005"
201004,01690,006,0083,111,2010,09,17,1419,42,8.50,0.00000,0.00000,38.438292,-74.282192,66834.31,49.552459,295.251647,"20100401690006"
201004,01690,007,0071,111,2010,09,15,2103,39,13.10,0.00000,0.00000,37.818733,-74.809538,54183.45,123.333464,0.000000,"20100401690007"
201004,01690,008,0084,111,2010,09,17,1649,45,10.10,0.00000,0.00000,38.330317,-74.509767,48317.12,76.337481,81.237924,"20100401690008"
201004,01700,001,0080,111,2010,09,16,2024,71,10.50,0.00000,0.00000,38.476772,-73.675428,114544.36,117.575745,0.000000,"20100401700001"
201004,01700,002,0074,111,2010,09,16,0530,74,10.40,0.00000,0.00000,38.194020,-73.988783,96163.39,92.489345,0.000000,"20100401700002"
201004,01700,003,0005,111,2010,09,10,0056,113,13.20,0.00000,0.00000,37.737415,-74.255533,97252.17,134.940253,0.000000,"20100401700003"
201004,01700,004,0006,136,2010,09,10,0249,95,14.60,0.00000,0.00000,37.642777,-74.365667,96469.90,121.241773,0.000000,"20100401700004"
201004,01700,006,0081,111,2010,09,17,0924,57,9,0.00000,0.00000,38.558240,-73.808077,99888.59,49.305600,296.980651,"20100401700006"
201004,01710,003,0124,111,2010,09,21,0058,110,14.20,0.00000,0.00000,38.459563,-73.472235,130249.36,137.549863,0.000000,"20100401710003"
201004,01720,001,0004,111,2010,09,09,2213,305,9.40,0.00000,0.00000,37.690213,-74.192592,104831.69,131.279874,0.000000,"20100401720001"
201004,01730,001,0118,111,2010,09,20,0846,43,10.40,0.00000,0.00000,39.226775,-73.574150,72671.97,56.326705,245.533874,"20100401730001"
201004,01730,002,0098,111,2010,09,18,1950,26,18.20,0.00000,0.00000,39.184967,-74.054088,39044.12,111.666921,0.000000,"20100401730002"
201004,01730,003,0099,111,2010,09,18,2147,32,14.10,0.00000,0.00000,39.349447,-73.890247,42309.67,130.380485,0.000000,"20100401730003"
201004,01730,005,0115,111,2010,09,20,0219,41,10.40,0.00000,0.00000,39.536828,-73.232577,78468.15,126.464461,0.000000,"20100401730005"
201004,01730,006,0103,111,2010,09,19,0404,26,17.50,0.00000,0.00000,39.637370,-73.738633,33932.57,108.890114,0.000000,"20100401730006"
201004,01730,007,0117,111,2010,09,20,0708,49,11.80,0.00000,0.00000,39.269298,-73.626808,66241.79,73.974251,101.175456,"20100401730007"
201004,01730,008,0120,211,2010,09,20,1255,42,0,0.00000,0.00000,38.956397,-73.799358,71373.23,40.949320,351.624669,"20100401730008"
201004,01740,001,0127,111,2010,09,21,0842,89,13.90,0.00000,0.00000,38.800563,-73.111090,131214.47,56.695223,242.712334,"20100401740001"
201004,01740,002,0129,111,2010,09,21,1344,82,14.20,0.00000,0.00000,38.900143,-73.028263,131968.73,47.028081,312.635305,"20100401740002"
201004,01740,004,0116,111,2010,09,20,0408,57,9.10,0.00000,0.00000,39.353897,-73.245512,86349.29,108.078140,0.000000,"20100401740004"
201004,01740,005,0123,111,2010,09,20,2047,65,9.10,0.00000,0.00000,38.900867,-73.353365,107417.26,122.834194,0.000000,"20100401740005"
201004,01740,006,0133,111,2010,09,21,2331,80,0,0.00000,0.00000,39.147672,-72.979870,118187.65,140.358528,0.000000,"20100401740006"
201004,01740,007,0122,211,2010,09,20,1818,62,0,0.00000,0.00000,38.891370,-73.509300,96195.72,95.425705,0.000000,"20100401740007"
201004,01750,001,0130,111,2010,09,21,1550,116,14.70,0.00000,0.00000,38.971023,-72.887483,136628.87,67.791003,153.334086,"20100401750001"
201004,01750,002,0126,111,2010,09,21,0659,145,13.10,0.00000,0.00000,38.692285,-73.136023,135419.13,75.379849,89.298146,"20100401750002"
201004,01750,003,0132,111,2010,09,21,2124,123,14.50,0.00000,0.00000,39.099407,-72.788792,134815.59,129.133827,0.000000,"20100401750003"
201004,01760,001,0128,111,2010,09,21,1116,201,12.30,0.00000,0.00000,38.829242,-72.957157,141481.47,38.831741,364.186770,"20100401760001"
201004,01760,002,0131,111,2010,09,21,1817,299,8.20,0.00000,0.00000,39.036460,-72.750047,141541.21,96.120323,0.000000,"20100401760002"
201004,01760,003,0125,111,2010,09,21,0412,256,10.50,0.00000,0.00000,38.649660,-73.122517,139010.50,107.632293,0.000000,"20100401760003"
201004,03020,002,0144,111,2010,09,29,0028,40,14.20,0.00000,0.00000,41.075750,-71.721410,12961.27,139.647492,0.000000,"20100403020002"
201004,03020,003,0146,111,2010,09,29,0539,28,18.60,0.00000,0.00000,40.974113,-71.900132,7047.52,91.418984,0.000000,"20100403020003"
201004,03050,001,0149,111,2010,09,29,1111,29,17.60,0.00000,0.00000,40.929595,-72.042327,6847.66,43.925514,333.061538,"20100403050001"
201004,03050,002,0150,111,2010,09,29,1218,29,18.30,0.00000,0.00000,40.931902,-72.065960,5726.78,44.417157,329.896279,"20100403050002"
201004,03050,003,0148,111,2010,09,29,0853,31,18.60,0.00000,0.00000,40.930003,-72.016128,7492.19,57.457845,236.838319,"20100403050003"
201004,03080,001,0167,111,2010,10,05,1515,31,17.90,0.00000,0.00000,40.640545,-72.868472,11903.99,67.011137,159.841246,"20100403080001"
201004,03080,002,0168,111,2010,10,05,1645,23,18.80,0.00000,0.00000,40.643278,-72.966102,11604.85,82.875977,28.673315,"20100403080002"
201004,03080,003,0166,111,2010,10,05,1327,28,18.50,0.00000,0.00000,40.740967,-72.632042,7070.13,51.926356,278.315837,"20100403080003"
201004,03110,001,0170,111,2010,10,05,2132,22,18.80,0.00000,0.00000,40.525583,-73.235347,18253.87,134.187516,0.000000,"20100403110001"
201004,03110,002,0171,111,2010,10,05,2340,24,19.20,0.00000,0.00000,40.430875,-73.527658,22198.96,144.632473,0.000000,"20100403110002"
201004,03110,003,0175,111,2010,10,06,0706,27,19,0.00000,0.00000,40.337773,-73.650585,27558.09,77.806963,68.958395,"20100403110003"
201004,03140,001,0172,111,2010,10,06,0123,22,18.70,0.00000,0.00000,40.512778,-73.701668,9612.80,138.076294,0.000000,"20100403140001"
201004,03140,002,0173,136,2010,10,06,0358,26,19.20,0.00000,0.00000,40.311093,-73.883757,7819.47,113.326796,0.000000,"20100403140002"
201004,03140,003,0174,111,2010,10,06,0503,27,19.10,0.00000,0.00000,40.277333,-73.859673,10766.52,101.070647,0.000000,"20100403140003"
201004,03170,001,0104,111,2010,09,19,0539,28,20.10,0.00000,0.00000,39.687763,-73.900893,18967.71,91.095835,0.000000,"20100403170001"
201004,03170,002,0106,111,2010,09,19,0848,24,19.30,0.00000,0.00000,39.928235,-73.931757,12166.37,56.363346,245.253830,"20100403170002"
201004,03170,003,0105,111,2010,09,19,0709,23,20.40,0.00000,0.00000,39.768485,-73.964262,11393.57,73.956864,101.322589,"20100403170003"
201004,03200,001,0100,111,2010,09,18,2342,26,19.40,0.00000,0.00000,39.345318,-74.105508,28074.33,139.079995,0.000000,"20100403200001"
201004,03200,002,0102,111,2010,09,19,0232,27,18.80,0.00000,0.00000,39.548880,-73.896620,28868.98,124.648058,0.000000,"20100403200002"
201004,03200,003,0101,111,2010,09,19,0131,26,18.50,0.00000,0.00000,39.514462,-73.915887,30243.07,132.863602,0.000000,"20100403200003"
201004,03200,004,0096,111,2010,09,18,1640,21,20.10,0.00000,0.00000,39.178635,-74.424695,17470.46,75.122612,91.468543,"20100403200004"
201004,03230,001,0097,111,2010,09,18,1744,24,19.40,0.00000,0.00000,39.159828,-74.361297,21920.77,87.523659,2.102342,"20100403230001"
201004,03230,002,0095,111,2010,09,18,1453,20,20.50,0.00000,0.00000,39.073353,-74.529463,16513.67,55.585278,251.176353,"20100403230002"
201004,03230,003,0094,111,2010,09,18,1320,20,19.60,0.00000,0.00000,39.034247,-74.477430,22681.09,42.391615,342.758533,"20100403230003"
201004,03260,001,0088,111,2010,09,18,0042,25,13.20,0.00000,0.00000,38.508130,-74.825857,19640.62,138.077948,0.000000,"20100403260001"
201004,03260,002,0091,111,2010,09,18,0648,25,15.10,0.00000,0.00000,38.663777,-74.837653,19976.58,78.267627,65.140199,"20100403260002"
201004,03260,003,0092,111,2010,09,18,0822,18,20.10,0.00000,0.00000,38.777013,-74.813267,20692.65,60.664497,211.651198,"20100403260003"
